,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C01G6.2,101.3670841,8.160991138,2.45527855,8.230480017,NA,NA
C01G6.3,227.345026,-9.204566513,2.452859437,-8.628922086,NA,NA
C01G6.4,229.4332238,-0.738206425,2.400520798,-0.307546112,0.75842773,0.988447238
C01G6.5,1061.636238,2.373900125,1.814653949,1.308429764,NA,NA
C01G8.1,403.2547193,-7.719748437,2.386044084,-3.268967375,NA,NA
C01H6.3,62.53013846,2.632092332,2.403490903,1.097042044,0.272623013,0.668948719
C01H6.4,17.15889802,4.711522262,2.443348793,1.967833082,NA,NA
C01H6.8,1547.435137,1.250209173,2.400186736,0.521122751,NA,NA
C02B10.5,13.08022503,3.942386519,2.435559268,1.612867109,NA,NA
C02B10.6,1.391414401,0.823102268,2.463688473,0.332308064,0.739656652,NA
C02B4.3,16.52505148,6.082286469,2.460175522,7.389692219,NA,NA
C02B8.12,1037.208175,-10.69897389,2.445479899,-4.900118078,9.58E-07,1.23E-05
C02B8.3,472.7154077,10.18247569,2.348823353,4.41938897,9.90E-06,0.000107944
C02D5.2,665.1907831,7.654186519,2.410518559,3.215113591,NA,NA
C02D5.4,176.2739903,0.389247687,2.400622229,0.162160317,NA,NA
C02E7.6,4115.912609,0.06115954,1.513784615,0.040412015,0.967764652,0.996962678
C02E7.7,2970.550073,0.285055944,1.444541122,0.197342256,0.843559714,0.991411913
C02F12.5,505.2631221,-0.686224891,2.400297922,-0.285913744,NA,NA
C02F12.8,91.00587564,8.037268527,2.45549912,8.179658671,NA,NA
C02F4.10,0.448991306,-1.763786255,2.362278067,-0.74793262,0.454500801,NA
C02F4.4,640.483022,4.454885405,2.401198778,1.865759176,0.062075066,0.224821688
C02F5.10,55.79814994,-6.91086463,2.448346281,-3.053263855,NA,NA
C02F5.12,787.7324612,5.531718198,2.402008698,2.323424989,NA,NA
C02F5.13,65.80239344,-7.781274387,2.455146353,-8.288453863,NA,NA
C02F5.14,1391.347571,-0.22951618,1.85698993,-0.123584693,0.901644113,0.99499394
C02F5.3,465.9503042,0.958994732,2.400330939,0.399631453,NA,NA
C02F5.5,313.7135205,-1.841519989,2.400541062,-0.767896291,NA,NA
C02G6.3,598.074603,10.20052684,2.452289699,9.05098838,NA,NA
C03A3.1,307.0201285,9.434004242,2.453294108,8.742669929,NA,NA
C03A3.2,1779.096339,-11.27700063,2.442877804,-5.15736084,2.50E-07,3.47E-06
C03A7.2,6.128664183,-4.736738013,2.460657477,-1.940530959,NA,NA
C03B1.10,1.220669364,-3.257050271,2.483052533,-1.364725487,NA,NA
C03B1.14,226.3922056,-2.310571591,2.400855516,-0.963925205,NA,NA
C03B1.7,218.3163521,-9.158007601,2.452923967,-8.840841012,NA,NA
C03B1.9,285.9922633,-9.468723429,2.452503402,-8.965138515,NA,NA
C03B8.2,0.90522169,0.939516475,2.276920188,0.40465393,0.685731911,NA
C03C10.2,61.94080519,-7.712201114,2.455278269,-8.157656255,NA,NA
C03C10.7,2.562712571,-4.03984372,2.472089142,-1.702247597,0.088708964,0.294979945
C03C11.1,91.43862304,8.04346569,2.45548793,8.150786619,NA,NA
C03F11.2,170.5569746,-8.875046728,2.453328779,-8.730365695,NA,NA
C03G6.17,136.433467,8.502522322,2.454698625,8.364856563,NA,NA
C03G6.5,150.7804352,8.616803708,2.454513247,8.380462037,NA,NA
C03H12.1,87.70238361,7.460409247,2.451754433,3.234472432,0.001218677,0.007162463
C03H5.10,2.511601134,0.453028009,1.561640511,0.290762849,0.771232701,0.988447238
C03H5.3,200.8077472,1.089646241,2.400634319,0.454032765,NA,NA
C03H5.5,1002.426795,-10.84650542,2.447949445,-9.533100901,NA,NA
C03H5.6,133.2987349,-8.591558751,2.453757853,-8.619176332,NA,NA
C04B4.1,6.420189576,4.986462541,2.464789953,2.076241372,NA,NA
C04B4.2,150.5823442,-8.731396714,2.45354307,-8.251543439,NA,NA
C04C3.6,135.1284302,-4.270717459,2.404283646,-1.78572728,NA,NA
C04E12.4,856.499923,2.273260499,2.382858021,0.955313349,NA,NA
C04E6.11,99.45972751,-5.065196456,2.409885525,-2.112415804,NA,NA
C04E6.12,515.4450595,-2.3605944,2.400449553,-0.98496516,NA,NA
C04E6.13,1225.409823,0.11421069,2.400186938,0.047595776,0.962038398,0.996962678
C04E6.5,18.43634244,-6.323354125,2.458648586,-7.712919197,NA,NA
C04E6.7,85.74782653,7.969790399,2.455621977,8.151778302,NA,NA
C04E6.8,125.9921105,-0.446409073,2.400820745,-0.185945188,0.852487746,0.991411913
C04E7.3,186.3505564,-1.924990956,2.249290357,-0.856440725,NA,NA
C04E7.4,27.72462838,0.398784774,1.728209347,0.230666455,0.817573936,0.991411913
C04F1.1,215.5319986,-5.960574647,2.408708585,-2.489924598,NA,NA
C04F12.1,196.8851086,-9.039954801,2.453090182,-8.795553998,NA,NA
C04F12.12,128.0605855,-7.88401354,2.44605674,-3.4530338,NA,NA
C04F12.5,81.02304052,-8.019997353,2.454708535,-8.394144214,NA,NA
C04F12.7,3237.401665,2.580571456,1.816581369,1.420876678,0.155352614,0.444543997
C04F5.8,86.73157857,-5.277874689,2.38395278,-2.218966846,0.02648898,0.110048398
C04G2.10,283.1794161,2.489303765,2.400805307,1.038735139,NA,NA
C04G2.14,5.431842429,-4.911374358,2.464890293,-2.069054143,NA,NA
C04G2.2,2.564142856,-3.49068056,2.46624011,-1.415598857,0.156892986,0.446621459
C04G2.9,4469.398316,3.818123267,2.095543367,1.82450687,0.068075479,0.241431192
C04G6.10,9.766789594,5.486868488,2.462387277,7.145570726,NA,NA
C04G6.15,5.023022847,-1.555230098,2.422825253,-0.640289146,NA,NA
C04G6.2,603.5492828,-6.954901071,2.253991829,-3.107984771,NA,NA
C05B5.2,1359.102828,0.124525102,2.400179967,0.051896552,0.958611122,0.996867136
C05B5.8,206.6539926,8.979146808,2.453951004,8.558818824,NA,NA
C05C10.2,8.590989684,-4.809740009,2.409147526,-1.970556657,NA,NA
C05C10.3,2444.497097,1.615263701,2.400167488,0.673469333,0.500648752,0.915592265
C05C10.7,534.4158081,0.35762271,2.400282266,0.149011041,NA,NA
C05C12.1,10.23613693,-5.381223441,2.45847205,-2.209701161,NA,NA
C05C12.4,265.1782854,-8.057902523,2.431093445,-3.356740949,0.00078867,0.004891496
C05C12.5,1497.717158,10.41983498,2.433904761,4.527330719,5.97E-06,6.84E-05
C05C8.1,17.87463228,-1.455908876,2.406430566,-0.604850693,NA,NA
C05D10.4,240.4870275,-9.269659742,2.45277012,-8.88549067,NA,NA
C05D11.1,1185.039076,-4.996269526,2.400909809,-2.095678377,0.036110731,0.14436938
C05D11.5,1.355500664,3.204562407,2.481923118,1.322184778,0.186106629,NA
C05D11.8,0.740570956,2.593894813,2.493945729,1.056855895,NA,NA
C05D11.9,27.17369604,-4.49114118,2.423403649,-1.848754832,NA,NA
C05D12.1,2377.605579,4.942615818,2.4005278,2.073764082,NA,NA
C05D12.3,259.2159068,-8.472583523,2.439589307,-3.66503002,0.00024731,0.001791397
C05D2.10,926.7239068,6.965883099,2.404669498,2.937780298,0.003305712,0.017549985
C05D2.8,32.00212265,-6.150715265,2.448651861,-2.654945633,NA,NA
C05D9.12,79.79355177,0.729576971,2.401301719,0.30389017,0.761211567,0.988447238
C05D9.7,853.7523489,1.139028496,2.400239714,0.474762246,NA,NA
C05D9.9,83.41109104,7.938106252,2.45568031,7.987485444,NA,NA
C05E11.10,14.52258975,5.938769319,2.460657836,7.330989427,NA,NA
C05E7.1,1011.765179,0.951708145,2.40021467,0.396619698,0.691647925,0.982127163
C05E7.2,1712.756812,1.792850333,2.400195599,0.747517867,NA,NA
C05E7.3,194.710624,-2.355566072,2.400996198,-0.982399456,NA,NA
C05G5.1,4.959735078,-3.951709758,2.177139668,-1.836570404,NA,NA
C05G5.2,12.91120354,-5.164535751,2.453591646,-2.212789611,NA,NA
C05G5.3,122.9780324,8.383377359,2.45489637,8.318557887,NA,NA
C06A1.2,40.83028429,7.119820602,2.457356283,7.809876139,NA,NA
C06A1.3,38.8219923,-4.065871835,2.412548144,-1.69166605,NA,NA
C06A1.7,8.009137745,5.260842405,2.463398331,7.051947963,NA,NA
C06A12.19,22.01750249,-6.526701425,2.458043837,-7.803883199,NA,NA
C06A5.2,48.90493364,4.389614975,2.41340406,1.826201236,NA,NA
C06A5.3,586.9987475,-3.598622924,2.048453611,-1.758340642,0.078689566,0.270758315
C06A5.8,84.33822006,7.949966396,2.45565843,7.775481875,NA,NA
C06A6.2,1598.045557,2.649832451,2.4002498,1.106199385,NA,NA
C06A8.6,444.4846662,-7.754500073,2.405959364,-3.270500306,NA,NA
C06A8.8,6.286935819,4.986350062,2.464790565,6.939283685,NA,NA
C06B3.16,55.17639178,-7.579590703,2.455538684,-8.219082715,NA,NA
C06B3.6,585.2499418,-0.645932115,2.051548019,-0.314845179,0.752879207,0.988447238
C06B8.2,609.4445499,10.22219662,2.452262956,9.058602181,NA,NA
C06C3.10,53.77097666,7.433142204,2.456672072,7.935726378,2.09E-15,3.16E-14
C06C3.3,74.29692943,-7.679575296,2.453085957,-3.591290877,NA,NA
C06C3.4,662.1624942,0.601204612,2.400255172,0.250516218,NA,NA
C06C6.8,121.2288992,-8.482610679,2.453929681,-8.576282994,NA,NA
C06E1.9,7.684857468,4.266777864,2.455325397,1.696914447,NA,NA
C06E2.1,689.1321667,-0.817213971,2.400252844,-0.340516306,NA,NA
C06E4.2,71.96165886,7.02244553,2.449456163,2.976451581,NA,NA
C06E7.2,84.77238353,-7.84790283,2.172806811,-3.716383877,0.000202094,0.001534667
C06E7.4,11.66252309,5.675337042,2.461623269,2.365408576,NA,NA
C06E8.5,526.0881936,2.932486976,2.400597367,1.22438123,NA,NA
C06G1.1,277.2294228,-9.432583382,2.452551126,-8.92458809,NA,NA
C06G1.2,583.7826316,-0.995173387,2.400284558,-0.414698795,NA,NA
C06G3.3,198.0726915,8.137011294,2.443972288,3.508672589,NA,NA
C06G3.6,18.10562348,-6.298605582,2.458725698,-7.712478612,NA,NA
C06G3.8,8.839329876,-5.489417548,2.461787956,-7.388331101,NA,NA
C06G4.1,47.88161193,-6.731687242,2.448811807,-2.979677321,NA,NA
C06G4.4,29.04079574,-6.844058706,2.457190865,-7.929432578,NA,NA
C06H2.2,1197.374456,1.669947126,2.336687745,0.715110212,0.474540944,0.89668572
C06H5.8,32.80006628,6.865985226,2.457958102,7.70770772,NA,NA
C07A12.2,193.7482351,7.483806545,2.430544516,3.096732356,NA,NA
C07A12.7,367.3635859,4.079780061,2.401571264,1.70672178,NA,NA
C07A4.3,13.07727188,3.921962939,2.434909137,1.595335533,NA,NA
C07B5.3,152.4871924,8.630199195,2.454491783,8.418300638,NA,NA
C07B5.4,14.36607172,1.034265594,2.407146762,0.429320206,NA,NA
C07D8.6,574.8932104,2.445169656,2.400447315,1.02033573,0.307569263,0.717148845
C07E3.3,850.0505392,-7.13041792,2.300975434,-3.131289201,0.001740407,0.00983142
C07F11.2,10.34020663,4.81438088,2.455524495,2.131623038,NA,NA
C07H4.1,370.9825925,-9.765983622,2.452061664,-9.082181188,NA,NA
C07H6.2,33.02625373,-6.991273817,2.456827515,-7.983000247,NA,NA
C07H6.4,1323.640617,1.067669192,1.956384256,0.545783028,0.585215091,0.963116989
C08B11.8,168.3452206,-8.419469296,2.448120977,-3.702935026,NA,NA
C08B11.9,62.18624244,-7.716606645,2.455269781,-8.080751557,6.44E-16,1.01E-14
C08B6.10,700.8858109,-0.718353692,2.400247888,-0.299326859,NA,NA
C08B6.2,27.36641596,-6.775213252,2.457367428,-7.902681345,NA,NA
C08B6.6,92.03053282,8.050866662,2.455474585,8.185654237,NA,NA
C08E8.10,2.250305441,3.827122565,2.473727618,1.582757647,NA,NA
C08E8.4,62.71491424,-8.111924494,2.249634519,-3.687040454,0.000226877,0.001693385
C08F11.1,1994.276395,1.181005853,2.400169558,0.492268557,0.622529505,0.9678365
C08F11.10,2.000468154,-2.972765388,2.468289375,-1.264949684,NA,NA
C08F11.13,606.8173577,-8.38188105,2.41774805,-3.535277858,NA,NA
C08F8.2,182.0861133,8.547589794,2.452176357,3.869717423,0.000108962,0.000923938
C08F8.3,2.306158648,-3.933968691,2.473263283,-1.656033983,0.097714937,0.316786823
C08F8.6,211.3178215,-2.019042965,2.40080074,-0.841828727,0.39988383,0.827592997
C08F8.9,67.56721766,0.465841679,2.274419437,0.204843518,NA,NA
C08G9.1,3134.804704,1.042621161,1.998101945,0.521854875,0.601771379,0.964434568
C08G9.2,1372.234933,9.141159694,2.415030982,3.875447548,NA,NA
C08H9.1,509.3558611,-10.11104115,2.450674562,-9.225923344,NA,NA
C08H9.16,0.959999387,2.878386786,2.487742769,1.178497481,NA,NA
C09B7.2,485.0022211,-0.144394052,2.400295154,-0.060146958,NA,NA
C09B8.10,5.010989435,4.729271727,2.466291246,6.833101653,NA,NA
C09B8.3,4.015191523,-0.327526366,2.399880122,-0.136450768,0.891464942,0.993932324
C09B9.1,1184.757365,8.14677649,2.408531838,3.436052723,NA,NA
C09B9.2,198.4617253,-8.171389769,2.440736942,-3.536301462,NA,NA
C09D4.1,184.4483568,-7.495934836,2.429707859,-3.147404694,NA,NA
C09D4.2,101.8545112,-8.281977632,2.45425716,-8.497000365,NA,NA
C09D4.3,363.4487937,-3.478462083,2.401033935,-1.453713632,NA,NA
C09D4.9,38.00911847,-7.154367138,2.456445782,-8.050686181,NA,NA
C09E7.7,304.7607344,-9.541335026,2.452408429,-8.935794151,4.04E-19,1.69E-17
C09E7.8,81.55405086,6.191868328,2.42833309,2.587247798,NA,NA
C09E8.1,114.496967,8.300506887,2.455036724,8.128710721,4.34E-16,6.90E-15
C09F12.2,470.8321056,9.657272371,2.450376399,4.323402106,NA,NA
C09F12.6,23.82370875,0.347282039,2.403821686,0.144424783,0.885165048,0.993932324
C09F9.2,287.8132126,3.602622916,2.401462881,1.505271481,NA,NA
C09G1.5,715.0374386,1.118839085,2.400262809,0.466296972,0.641002946,0.973926826
C09G4.4,333.7203881,9.529552335,2.453162275,8.774083151,1.72E-18,4.97E-17
C09G5.13,319.537777,9.479698866,2.453230804,8.760136611,NA,NA
C09G9.1,65.78590175,6.228335846,2.435627753,2.589080574,NA,NA
C09G9.5,1.855922013,3.61159305,2.476202156,1.491086554,NA,NA
C09H10.10,168.8732927,-8.863655397,2.453345525,-8.348079817,NA,NA
C09H5.7,2.687998284,4.025447517,2.47172901,1.667095849,NA,NA
C10A4.9,1508.039145,11.53401474,2.35266991,4.994072791,5.91E-07,7.84E-06
C10B5.1,69.5695567,-2.587717092,2.40290328,-1.078243979,NA,NA
C10B5.3,798.9733803,0.34177498,2.400226928,0.142489418,NA,NA
C10C5.5,414.5138386,9.778614701,2.452827842,8.625728206,NA,NA
C10C5.7,156.849243,8.661978804,2.45444108,8.432250553,3.39E-17,6.72E-16
C10C6.3,321.2384104,9.218358228,2.451489979,4.140874165,NA,NA
C10C6.7,3.532804581,-4.411668356,2.468541459,-1.859079618,0.063015854,0.227389929
C10E2.1,1047.783829,-10.89454707,2.447781806,-9.431835602,NA,NA
C10E2.2,10.90148089,5.394933694,2.459665557,2.76157346,NA,NA
C10E2.4,141.6005687,8.545183685,2.454628943,8.384975739,NA,NA
C10E2.5,111.4945149,8.270911118,2.455087447,7.833075497,NA,NA
C10E2.8,5.915751417,4.917333405,2.465173166,6.910459504,NA,NA
C10G11.8,2038.647881,9.886551195,1.783896805,5.526395437,3.27E-08,4.62E-07
C10G8.2,11.52991551,5.675794895,2.461621492,7.221180238,NA,NA
C10G8.4,375.4587476,-9.107661581,2.441988112,-3.969409231,7.21E-05,0.000639983
C10G8.8,509.356531,1.321604031,2.127818383,0.621237113,0.534443624,0.938657475
C10H11.7,5.835964515,-5.005741139,2.464313557,-2.10744057,NA,NA
C11E4.6,216.1177888,3.777755533,2.402129114,1.577962736,NA,NA
C11E4.7,400.0901188,-9.848147954,2.451724767,-9.09409306,NA,NA
C11G10.1,556.068416,10.1167283,2.452393912,8.789943764,1.50E-18,4.42E-17
C11G10.9,47.32801043,6.387352881,2.448550323,2.547936791,0.01083621,0.050646383
C11H1.3,14.98781796,-6.086154529,2.459422388,-7.628516562,NA,NA
C11H1.5,206.0716964,-8.651805637,2.447529443,-3.799488233,NA,NA
C11H1.7,448.36534,0.174044825,2.400310903,0.072509547,NA,NA
C11H1.9,1713.396319,2.263547139,2.400216558,0.944422015,NA,NA
C12D12.1,1557.887478,-1.677370038,2.214613886,-0.757692321,0.448635197,0.87192506
C12D5.10,0.255189277,1.579946748,2.512427897,0.630220638,0.528550238,NA
C12D5.3,235.6407598,0.939093666,2.400538805,0.391311402,NA,NA
C12D5.4,579.8257867,-1.863069775,2.40034813,-0.776865815,NA,NA
C12D5.9,4401.943058,1.781112264,2.400146653,0.742733802,0.457642861,0.88333622
C12D8.15,1.343999142,3.250420936,2.481200301,1.337332658,NA,NA
C12D8.20,9.144314257,-5.527655338,2.461614674,-2.325828867,NA,NA
C12D8.21,19.26056873,6.252465911,2.459638461,7.458770598,NA,NA
C13A10.1,21.50912888,-2.192236338,2.407362327,-0.910673774,NA,NA
C13A10.2,53.65662455,-7.547221048,2.455603746,-8.20752503,NA,NA
C13A2.12,25.39215228,6.574059509,2.458713012,7.589530335,NA,NA
C13A2.9,6.465912039,-5.136672423,2.463562716,-7.247890627,NA,NA
C13B4.1,229.724785,-9.216617059,2.452842821,-8.865614586,NA,NA
C13E3.1,62.47134742,-7.721981983,2.455259438,-8.27557307,NA,NA
C13F10.5,197.0574247,-0.904421138,2.400604455,-0.376803896,NA,NA
C13F10.7,175.3017845,1.176306332,2.095701484,0.561346938,0.574561049,0.961083394
C13G3.1,20920.08782,-0.144534335,1.41548573,-0.102099145,0.91867798,0.995457406
C13G5.2,384.5299484,-9.805425517,2.45189941,-9.0540904,NA,NA
C14A11.5,976.2794552,3.12206565,2.400407667,1.304135678,NA,NA
C14A11.6,15.65099574,-6.135745789,2.459253947,-7.649021394,NA,NA
C14A11.9,53.47798253,7.428758426,2.456681246,7.706734045,NA,NA
C14A4.12,2105.089669,11.28045907,2.442341866,5.038259765,4.70E-07,6.32E-06
C14A4.3,177.4365996,5.003359295,2.405830128,2.093895878,NA,NA
C14A4.9,140.6167448,-8.652810316,2.453662997,-8.640140215,5.61E-18,1.34E-16
C14A6.13,63.83867939,-7.746638261,2.455212192,-8.286262112,1.17E-16,2.06E-15
C14B1.2,105.8780767,-7.661888363,2.446549321,-3.361648202,NA,NA
C14B1.3,402.4771964,4.188810376,2.401547685,1.752823722,NA,NA
C14B1.8,138.4688171,-4.094845449,2.403725156,-1.710820362,0.08711428,0.292316805
C14B1.9,79.34350865,-7.99722107,2.454749159,-8.383158791,NA,NA
C14B9.10,388.2070185,2.299809371,2.400569156,0.959358529,0.337378159,0.753439507
C14B9.11,357.7785195,0.772994813,2.400383044,0.322094237,0.747381304,0.988447238
C14B9.2,1643.789226,-1.020842028,2.400176124,-0.425418957,0.670531289,0.977199939
C14B9.3,1944.617164,6.804722945,2.402052901,2.872960482,NA,NA
C14B9.8,976.4386813,-8.366374013,2.411090469,-3.523263295,NA,NA
C14C10.1,219.7288501,-2.433619435,2.400929767,-1.015451919,NA,NA
C14C10.5,1471.170928,4.213520785,2.359674389,1.79352055,NA,NA
C14C11.2,1.104374565,-1.324278262,2.474025229,-0.592475738,NA,NA
C14C6.2,831.8561542,0.882260703,2.345182917,0.376279117,0.706709403,0.985557382
C14C6.5,9244.676606,0.175727305,1.648801602,0.106590859,0.91511357,0.995457406
C14E2.12,260.5717368,0.63967054,1.549383916,0.412869533,0.679702204,0.981289047
C14F11.4,71.51834666,-7.63338523,2.45315053,-3.572730965,NA,NA
C14F11.6,5105.780668,1.678721365,1.722975693,0.974388577,0.329863639,0.747226563
C14H10.2,28.56228544,-2.451537244,2.406375764,-1.019089084,NA,NA
C14H10.3,12.94009461,0.797898875,2.407521225,0.331715786,NA,NA
C15A11.2,43.22822348,-4.989962477,2.420965952,-2.081406344,NA,NA
C15A11.7,124.8871596,-5.853049875,2.03046686,-2.88683013,0.003891443,0.020370405
C15B12.1,63.29436716,0.893281718,2.401668663,0.372009242,NA,NA
C15B12.4,632.9168808,-4.699101496,2.401320102,-1.968582639,NA,NA
C15C6.1,21.5750934,6.390499944,2.45922789,7.514566732,NA,NA
C15C6.2,1530.919621,1.126647794,2.400184616,0.469575241,0.638658517,0.973926826
C15C6.3,46.0514393,-1.031765536,2.40226904,-0.42951857,0.667545882,0.977199939
C15C6.4,11.56151671,-1.937416921,2.411939737,-0.802446611,NA,NA
C15C7.4,7074.285768,-1.614924305,1.716761146,-0.940722054,0.346847314,0.766388763
C15C7.5,395.3835808,0.239833025,2.211167497,0.108477322,0.913617069,0.995457406
C15C8.5,354.1848095,2.257730039,2.400601609,0.941833019,NA,NA
C15F1.1,726.5070306,-10.49673306,2.449207557,-9.386825766,NA,NA
C15F1.13,249.3321785,0.061418472,2.180580999,0.028179091,0.977519314,0.996962678
C15F1.2,1026.867902,0.119444792,2.400200717,0.049777856,NA,NA
C15F1.8,9.603218473,-5.585639215,2.461358282,-7.42744117,NA,NA
C15H11.1,5.570693401,-4.952431513,2.464635537,-2.085016501,NA,NA
C15H11.11,43.43371815,6.850449006,2.454376646,3.184008273,NA,NA
C15H11.13,19.75156632,-4.189783302,2.426029606,-1.720672238,NA,NA
C15H7.3,280.1357239,-6.968710309,2.163160523,-3.22778154,0.001247542,0.00729933
C15H9.9,212.6218449,-2.243285889,2.400876471,-0.935603996,NA,NA
C16A11.10,161.34922,8.69504501,2.454388647,8.32427869,NA,NA
C16A11.4,150.2958249,-6.550709462,2.418701213,-2.744456443,NA,NA
C16A11.5,102.5471879,-8.290351405,2.454243191,-8.500683546,NA,NA
C16A11.7,454.739839,-6.471713737,2.406055626,-2.716372271,NA,NA
C16A3.4,1189.436527,-0.945757644,2.400197585,-0.394102821,NA,NA
C16A3.5,1502.402773,-0.109271284,1.973929297,-0.055345602,0.955863133,0.99681152
C16A3.6,565.2397923,0.374739226,2.287356309,0.163841204,0.869856154,0.993267477
C16B8.3,1921.463657,0.89193553,1.783933461,0.500002167,0.617073552,0.967416281
C16C10.1,3.460086695,1.339027008,2.431728217,0.54933017,NA,NA
C16C10.13,3.121310394,-0.312223201,2.427776243,-0.129027652,0.897335769,0.99485381
C16C10.2,266.8348958,-2.978705338,2.401031372,-1.243732181,0.213598148,0.563496048
C16C10.4,352.821144,0.514979412,2.400373443,0.214645242,NA,NA
C16C10.8,376.6883189,-6.236451645,2.406155578,-2.614031694,0.008948074,0.042789448
C16C2.4,52.22222256,1.55361479,2.402469519,0.646916208,NA,NA
C16C8.14,206.0168393,-9.091392852,2.453017303,-8.816112196,NA,NA
C16C8.16,173.7097202,4.791300205,2.405144252,2.00418793,NA,NA
C16C8.18,706.1894875,7.191687973,2.407135826,3.026445409,NA,NA
