,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
aman-2,1075.932064,-0.793694778,1.512918632,-0.523460382,0.600653914,0.72454442
ampd-1,807.6841321,0.297772415,1.465878081,-0.856026625,0.391983053,0.539784177
amph-1,383.0933193,-0.548108173,1.532627661,-0.357073913,0.721036473,0.818611517
amt-2,10.71827871,-0.608558685,1.448164398,-0.419452319,0.674885595,0.784549809
amt-3,249.0408934,2.88657874,1.695437653,1.750076688,0.080105082,0.15668494
amt-4,400.4758986,0.779343552,1.761701509,-0.364068942,0.715806529,0.815068948
amx-1,120.7090359,3.177543838,1.682420072,0.314869962,0.752860389,0.841921885
amx-3,154.6011963,-7.451822792,1.495355234,-4.84665565,1.26E-06,0.000100113
anat-1,111.4800109,0.920132215,1.668961491,-0.854930228,0.392589775,0.540263531
anc-1,4596.865005,-0.436006077,0.879688502,-0.49559272,0.62018179,0.740489117
ani-1,467.7027926,-5.00732928,1.612016771,-2.429228198,0.015131005,0.045658865
ani-2,1747.6038,-0.733035603,1.561727164,-2.497432072,0.012509643,0.042216026
ani-3,429.1864119,-2.333177873,1.577747917,-1.469116171,0.141801282,0.245991429
anmt-1,28.10744619,-3.863251332,1.419441841,-2.883887903,0.003927985,0.024956088
anmt-2,138.7946139,0.179230652,1.586208914,-1.719064176,0.085602687,0.164997244
anmt-3,188.3248809,-1.286358984,1.701824867,-2.150789727,0.0314928,0.073981661
anoh-1,128.2836825,5.077107579,1.742616899,1.463809656,0.143245964,0.247921141
anoh-2,58.81508977,0.650362214,1.520973788,-2.527768917,0.011478988,0.040712403
anr-1,34.35178894,-0.170092558,1.512321515,-2.667898607,0.007632729,0.034490554
anr-10,3.068794438,-0.843424221,1.118906445,-3.148611702,0.00164048,0.016200138
anr-22,0.219054102,2.904085021,0.911564228,-1.326367382,0.184718038,0.303457047
anr-29,1.646647618,0.900816463,1.000791323,-2.997004004,0.002726471,0.020589117
anr-34,1.499331927,4.845801791,0.914032647,-2.751158009,0.005938499,0.030609215
anr-37,10.9569702,2.803611872,1.507145279,-0.058014299,0.953737238,0.972166044
anr-38,0.694502247,1.639423803,1.042877531,-2.51516167,0.011897781,0.041203928
anr-4,10.6619265,-0.212412101,1.304355331,-3.162232338,0.001565646,0.015709099
anr-5,14.14753187,-2.30601559,1.533988043,-1.495582314,0.134762535,0.236054784
anr-54,12.83450581,-3.889571642,1.080495888,-3.579886927,0.000343743,0.005390983
anr-55,2.074240237,3.940443705,1.114420218,3.512562069,0.000443808,0.006608519
anr-57,6.192147961,-0.443227055,1.05927645,-0.418748298,0.675400094,0.784954409
anr-7,17.42410769,-1.415375805,1.398246187,-2.892669934,0.003819825,0.024598071
ant-1.1,97988.59503,-0.410037453,0.366394296,-1.119115463,0.263090884,0.398720877
ant-1.3,1769.540793,-0.07925911,1.364425056,-0.873862789,0.382192981,0.529724746
ant-1.4,1678.215522,-0.970413741,1.474270186,-0.656719624,0.511361214,0.648042693
aos-1,124.4973492,-2.206914645,1.610405814,-2.417759493,0.015616395,0.046296612
apa-2,182.8236356,0.572973594,1.573624698,-2.475601001,0.013301213,0.043106166
apb-1,705.5867904,0.156786148,1.475954827,-0.692290734,0.488754768,0.627695014
apb-3,889.5787992,0.580736103,1.384582645,0.41990751,0.674553021,0.784425107
apc-11,24.67184725,-0.960829326,1.456016113,-2.65540578,0.007921306,0.034999171
apc-2,383.7611795,-3.77564492,1.519449486,-2.466484468,0.013644665,0.043570322
apd-3,3363.544845,3.049585699,1.105055518,2.765862636,0.005677244,0.030100922
ape-1,247.9035765,-2.360660287,1.658147874,-2.055273713,0.039852575,0.089924421
apg-1,268.3152422,-2.577610739,1.620624213,-1.830812398,0.067128549,0.136918121
aph-2,218.5964037,-0.99961213,1.729078972,-0.574854473,0.565389722,0.695096647
apl-1,4005.674677,1.147564649,1.0399762,1.104088404,0.269554791,0.40645298
apm-1,233.6906187,-1.144185273,1.681193066,-1.318378551,0.187376957,0.306715612
apm-3,418.1365396,0.057718082,1.610684277,-2.43328056,0.014962702,0.045526053
apn-1,409.5783463,0.694017926,1.551449355,0.448530901,0.65377009,0.767347858
app-1,334.8223989,0.775716011,1.560421151,-2.436394301,0.014834504,0.045414593
1-Apr,185.9780228,-2.583740007,1.623745267,-2.374230152,0.017585585,0.049138961
aps-1,114.9156475,0.769986629,1.645058669,-0.372914915,0.709211771,0.810383651
aps-2,80.68391826,3.845754125,1.541028379,-0.085869858,0.931569873,0.960253363
aps-3,18.52005537,1.233986472,1.410391318,-2.752927539,0.005906497,0.030541267
aptf-3,32.75599658,1.960084293,1.231730436,-3.621935496,0.000292407,0.004832582
aptf-4,8.411173508,3.791035383,1.323463835,-2.895336729,0.00378752,0.024451985
apx-1,32.32612506,0.414477203,0.767590076,0.540041006,0.589168753,0.715815707
apy-1,2807.83044,1.703652755,1.066416947,1.599128623,0.109792026,0.199543712
aqp-1,341.6426036,0.797593557,1.657459057,-1.64408169,0.10015933,0.185786574
aqp-10,307.3721847,-0.438013123,1.535461264,-0.284880002,0.775736077,0.858585815
aqp-11,420.1204103,0.818021456,1.270155851,0.644718042,0.519109922,0.65523905
aqp-2,446.5906563,0.10495026,1.651587256,0.063572286,0.9493108,0.969262102
aqp-4,1902.99276,0.399622954,1.627477794,0.24601841,0.805667981,0.878955554
aqp-7,4144.493439,1.277296892,1.085601607,1.177509521,0.2389922,0.370813518
aqp-8,1004.432199,1.077647763,1.572648835,0.688430618,0.491181648,0.630065456
aqp-9,87.75987366,-2.364581873,1.544156426,-2.578998951,0.009908709,0.038332171
arch-1,18.63438866,2.114863883,1.344290955,-2.99369282,0.002756233,0.020666416
ard-1,1887.711273,1.240909835,1.192322056,1.042006474,0.297408677,0.438328437
arf-1.1,234.5860643,-4.378351786,1.57237149,-2.757952986,0.005816456,0.030315811
arf-1.2,1266.692356,0.277068773,1.399476818,0.198083982,0.842979357,0.904460132
arf-3,1151.339631,0.500292763,1.215047876,0.411951988,0.680374614,0.788516239
arf-6,21.2710002,-3.10190459,1.267041073,-2.435537407,0.014869687,0.045454936
argk-1,80.14619143,-2.381544734,1.64755245,-1.433849469,0.151615225,0.259737743
arid-1,55.13611326,0.207656363,1.545675827,-1.23745852,0.215916905,0.343108485
ark-1,1811.820033,2.521935634,1.331781872,1.902676303,0.057082796,0.120134959
arl-1,77.06602685,-0.837605798,1.486461101,-2.636553128,0.008375308,0.035970434
arl-13,13.55873906,2.92137699,1.339383563,-2.999948785,0.00270025,0.020482289
arl-3,3239.361784,5.319549445,1.037271934,5.144169583,2.69E-07,2.81E-05
arl-8,56.75160705,1.026725462,1.40489946,-1.946144631,0.051637369,0.110523016
arp-1,107.1723817,1.173740066,1.465511783,-2.429060098,0.015138023,0.045658865
arp-11,650.6670677,0.909226612,1.653987467,0.552659152,0.580496829,0.70824546
arp-6,77.92121675,-4.755714556,1.565859242,-2.995848827,0.002736821,0.020610016
arrd-1,3.494283838,0.088251878,1.401725914,0.063313298,0.949517027,0.969377905
arrd-14,160.8332765,2.148900995,1.539055176,0.471834098,0.63704521,0.756043316
arrd-17,56.97689719,2.493431749,1.359388301,-2.025243587,0.042842358,0.095230566
arrd-19,28.07508291,-6.191058641,1.288709262,-4.754324788,1.99E-06,0.000138647
arrd-22,24.13595569,2.071904872,1.44262678,-2.800021464,0.005109921,0.028450492
arrd-25,123.242833,-0.590383236,1.519630597,-1.848581418,0.064518278,0.132630075
arrd-26,7.257039343,-4.57877492,1.228763443,-3.67911986,0.00023404,0.004074251
arrd-4,32.62475433,4.579561363,1.593394492,1.31504097,0.188496134,0.308209473
arrd-6,108.1148019,4.093308917,1.578002728,0.878399607,0.379726897,0.527216196
arrd-7,15.51263578,1.106164376,1.339486543,-3.665942837,0.000246429,0.004225874
art-1,1217.814531,0.194381858,1.402660359,0.138627185,0.88974476,0.934698702
arx-1,151.2821699,-1.863229517,1.547899773,-1.197388099,0.23115532,0.361656279
arx-2,223.4051304,-0.776371055,1.596913869,-2.398636795,0.016456228,0.047416636
arx-3,1414.802336,2.146574971,1.459428486,1.480564772,0.138722589,0.241654009
arx-4,150.01397,-1.180584081,1.660448402,-1.164303115,0.244301194,0.376861021
arx-5,48.40009263,0.052997131,1.616805647,-0.591747455,0.554019714,0.686689915
arx-6,38.18366371,0.239673429,1.468583191,-2.641460085,0.008254953,0.035638128
arx-7,30.92180777,2.192604654,1.544149759,-1.293132734,0.195965156,0.317884151
asah-1,8024.506951,0.744042392,0.884931635,0.840936642,0.40038343,0.546881774
asah-2,79.37184628,-3.24543193,1.609573253,-1.998994466,0.045608953,0.100228384
asb-1,334.7477096,-0.622823691,1.600181275,-1.055941918,0.290994751,0.431776787
asb-2,1907.117155,-0.048348133,0.982474955,-0.04921558,0.960747495,0.976168053
ascc-1,75.99391646,0.551075728,1.619943659,-2.411200016,0.015900126,0.046729549
asd-1,96.12463307,0.927722071,1.645197584,-0.415260853,0.677950955,0.786439079
asd-2,1031.810485,-2.40894848,1.377694104,-2.467853242,0.013592603,0.043483842
asfl-1,23.87385142,3.065214391,1.385417021,-3.043999414,0.002334556,0.019005796
asg-1,773.6670203,0.951143739,1.246869688,0.763691943,0.445050843,0.587984705
asg-2,1107.463163,1.021573064,1.251462709,0.817322863,0.413743944,0.559516809
ash-2,153.5428816,0.620569644,1.607881379,-0.636493872,0.524454574,0.659673413
asm-1,110.0081482,0.146875407,1.457808412,-0.647855009,0.517078732,0.653400187
asm-2,60.24868922,-2.572158107,1.616609501,-1.578859256,0.114368343,0.205997128
asna-1,221.9642877,0.644460731,1.671790311,-1.593851381,0.110969326,0.201088586
asns-1,56.2132003,1.279226117,1.569337206,-2.786923406,0.005321105,0.029122446
asp-1,24361.99137,1.187660987,0.400713419,2.963894337,0.003037726,0.021735571
asp-12,26.10934961,1.568044582,1.35298055,-2.246554299,0.024668526,0.061578546
asp-13,2358.423685,0.817139703,1.433447007,0.571183488,0.56787527,0.697408253
asp-14,1505.626165,-0.90159434,1.656690803,-0.54201359,0.587809144,0.714706041
asp-2,5888.694026,0.109543413,1.007902181,0.108682679,0.913454181,0.949771152
asp-3,45460.35577,-0.532026617,0.324830857,-1.637856625,0.101451606,0.187584002
asp-4,9187.957879,-1.351596707,0.931893871,-1.449824864,0.147107364,0.253386612
asp-5,5099.179858,0.771428112,0.822729099,0.937768194,0.34836355,0.493980081
asp-6,7687.72816,0.631981834,0.905230806,0.698256918,0.485016537,0.624275752
asp-8,393.2049593,-3.599973592,1.486151369,-2.803007722,0.005062846,0.028263722
aspm-1,237.13252,0.422482426,1.684352983,-0.675750165,0.49919928,0.637113451
asps-1,134.5832745,-2.876248456,1.675715923,-2.27447763,0.022937285,0.058391406
ast-1,2836.126808,3.463457497,1.453271474,2.411629163,0.015881426,0.046702361
atad-3,283.0771001,-0.575482195,1.659251229,-1.211514818,0.225698159,0.355032722
atat-2,20.82269015,2.257279525,1.338020934,-2.975742607,0.002922801,0.021185741
ate-1,134.9183346,0.237599856,1.674534399,-1.137924539,0.255151993,0.389173857
atf-2,73.7588391,0.693081386,1.62203827,-0.294281037,0.768543162,0.853473091
atf-5,2626.948323,-0.073027223,1.371425543,-0.053255294,0.9575285,0.973844711
atf-7,1244.543046,0.055498019,1.29677247,0.04279402,0.965865731,0.979199644
atf-8,1681.165068,-0.815572543,1.595641667,-0.509603807,0.610329057,0.731820342
atfs-1,544.0026041,-0.897010886,1.500483851,-0.596401909,0.550906765,0.684293158
atg-13,1260.972356,1.110807531,1.546778059,0.721275587,0.470739974,0.612237459
atg-16.1,21.71856654,1.483675615,1.286043611,-3.095142686,0.001967182,0.017561726
atg-16.2,67.55392572,0.78231318,1.554952741,-0.922288574,0.356378072,0.50255581
atg-2,990.7085151,-1.583477599,1.406377272,-1.122776754,0.261532321,0.396819449
atg-5,57.39733136,-1.407703094,1.583697943,-2.464857097,0.013706791,0.043643365
atgl-1,193.5934393,0.997615435,1.510570363,-2.530293155,0.011396726,0.040597597
atgp-1,138.0511004,0.267891829,1.615293296,-2.322548185,0.020203437,0.053505299
ath-1,249.9148637,0.546461018,1.600184035,-0.971677306,0.33121111,0.475663419
athp-1,99.64159326,-6.533574782,1.493958338,-4.270455348,1.95E-05,0.000670826
athp-2,333.3790357,-1.648453675,1.339373454,-1.227973128,0.219457056,0.347465355
atic-1,195.0338944,1.103917904,1.570649282,-2.412276919,0.015853236,0.046657381
atl-1,464.2171846,0.676780809,1.592216473,-1.583257043,0.11336289,0.204609536
atln-1,242.0035106,-6.222600805,1.54297384,-3.994424455,6.49E-05,0.001591263
atln-2,51.50493458,3.566285409,1.653169582,0.385166608,0.700113981,0.803255545
atm-1,253.1821886,-2.410334048,1.607346085,-1.488472383,0.13662636,0.238679099
atn-1,1913.488823,0.566753701,1.269562117,-0.266005892,0.790234671,0.868056672
atp-1,98958.57432,-1.126966349,0.391935853,-2.87536165,0.00403565,0.025135576
atp-2,11814.31351,-0.389915848,0.672536626,-0.579757648,0.562078062,0.692242113
atp-3,2879.040422,0.322658066,1.089467678,0.296212027,0.767068165,0.852670013
atp-4,1673.883105,0.715311674,1.146480634,0.624264098,0.532454158,0.667164548
atp-5,5409.849872,1.055430847,0.820749983,1.286166603,0.198384924,0.320952891
attf-2,712.7550501,1.140711074,1.281033639,0.891865974,0.372464775,0.519641947
attf-4,76.4605602,0.979441442,1.478413832,-2.598350066,0.009367294,0.037487122
attf-5,48.03061148,-3.936331233,1.422853311,-2.742925565,0.006089449,0.030967202
attf-6,280.7392723,-0.492336551,1.492665716,-2.63285772,0.008466981,0.036174045
atx-2,550.4195199,-3.858380827,1.56465479,-2.445099713,0.01448121,0.044735795
atx-3,46.46660749,-1.736644212,1.441894586,-2.775857009,0.005505642,0.029628115
avr-14,41.70261323,-1.050535296,1.687769627,-0.619626594,0.535503654,0.670342242
avr-15,606.9445729,2.500621078,1.683305222,0.435513006,0.663190101,0.775007899
axl-1,21.72371033,-3.7145816,1.427403061,-2.58427605,0.009758366,0.038160288
bag-1,57.80261147,-2.503979231,1.535634404,-1.961970953,0.049765866,0.107358256
bah-1,980.0003819,-2.342032948,1.598376411,-1.454981785,0.145674304,0.251374212
bas-1,58.53802312,0.88160831,1.436905141,-2.742438678,0.006098484,0.030981839
bath-27,12.72556807,0.611991554,1.209049336,-3.902983549,9.50E-05,0.002071864
bath-38,606.8783809,0.112903934,1.650969857,-0.769898886,0.441359875,0.58516399
bath-39,78.21627834,1.120093627,1.613936823,-2.503842802,0.01228526,0.041819613
bath-40,161.6528002,0.979214909,1.720468442,-0.480909411,0.630580884,0.750246877
bath-41,75.20318139,0.388601158,1.499786848,-2.709534749,0.006737765,0.032411232
bath-42,159.727636,0.235404746,1.593465487,-1.629138039,0.1032838,0.190197337
bath-43,93.25680904,1.538278718,1.644878866,-2.31014719,0.020880007,0.054606767
baz-2,412.3624677,0.877777212,1.515778299,0.580809328,0.561368968,0.691858274
bbs-1,135.9363526,3.833845635,1.743874109,1.366600992,0.171750406,0.286530776
bbs-2,288.9353176,4.239354367,1.73168558,1.471785892,0.141078704,0.245090129
bbs-4,8.980914722,4.595164468,1.280745115,-2.895212589,0.003789018,0.024451985
bbs-5,69.31768833,3.241270823,1.550857277,0.370305975,0.711154522,0.811814725
bbs-8,34.3109404,3.338467945,1.285203643,-3.114275431,0.001843973,0.016939573
bbs-9,15.27463927,0.321289913,1.32178892,-3.346095312,0.000819582,0.010568563
bca-2,71.13419775,-5.570194225,1.323227437,-4.17678103,2.96E-05,0.000905632
bcas-2,134.2318861,-0.58863606,1.295190858,-1.164544031,0.24420361,0.376784111
bckd-1A,454.3737205,-0.716591185,1.655201092,-1.599527743,0.109703389,0.199417316
bckd-1B,440.6923603,-0.813123123,1.636258328,-2.24902802,0.024510713,0.061320814
bcl-11,144.9840516,-3.923746851,1.670753105,-2.320648576,0.020305818,0.05362687
bcmo-2,41.12252935,0.913425506,1.529091057,-2.62955738,0.00854961,0.0362716
bcs-1,180.5724356,0.252974375,1.683679275,-2.251293666,0.024366944,0.061034227
bec-1,209.7535204,0.027967362,1.502732567,-2.181817053,0.029123037,0.06968846
bed-1,22.96334178,2.038608358,1.424317116,-3.434220504,0.000594261,0.008276069
bed-2,49.18976734,2.22614672,1.473429649,-2.724768962,0.00643465,0.031613319
bed-3,57.20048705,-2.996040091,1.590685167,-1.868772488,0.061654474,0.128005088
ben-1,565.0363834,-0.020458794,1.296360862,-1.177728618,0.238904814,0.370813518
best-1,35.69198471,1.411657545,1.44514783,-2.806531065,0.005007808,0.028031382
best-16,40.4409579,1.557381208,1.525995892,-2.762973264,0.005727746,0.030200053
best-18,235.9381487,-4.799404702,1.612957893,-2.945032416,0.003229208,0.022381606
best-19,28.28353046,-5.533541145,1.317598648,-4.141078109,3.46E-05,0.001002944
best-20,43.88332899,-5.071624585,1.524531682,-3.285919778,0.0010165,0.012106429
best-21,515.4502563,0.76840147,1.709919677,-0.499895128,0.617148923,0.737458014
best-22,43.5722725,-0.145830041,1.473369006,-2.701586809,0.006900946,0.032688318
best-23,45.30099927,0.49261175,1.546940793,-2.539403062,0.011104181,0.04020214
best-24,77.49131797,-6.239523877,1.260238222,-4.881640743,1.05E-06,8.59E-05
best-4,86.03481113,-1.025341878,1.742333442,-0.584936491,0.558590421,0.690143949
best-9,24.77591992,-0.328878188,1.450969831,-2.723389851,0.006461576,0.031693681
bet-1,207.8415262,0.49512068,1.501927072,-0.945658664,0.344322712,0.48916982
bet-2,110.1811609,-1.866032985,1.59907399,-2.456847683,0.01401621,0.044034781
bgal-1,188.039148,-2.557862813,1.632895287,-2.37928021,0.017346484,0.048770936
bgal-2,641.6822786,-7.277907698,1.457986473,-4.94706614,7.53E-07,6.50E-05
bicd-1,1168.819112,1.373308958,1.184871811,1.160548751,0.245825457,0.378708983
bir-1,50.93418889,0.240794123,1.564375135,-2.47407698,0.013358091,0.043164091
bir-2,63.02028811,-0.21393089,1.543635393,-0.802451034,0.422292102,0.567602755
bkip-1,41.44702318,-0.065394621,1.521819377,-1.135286673,0.256255224,0.390343564
bli-1,6421.261836,0.301321583,1.099026061,0.27421573,0.783918841,0.863823454
bli-2,11939.26279,-0.061546503,0.87383382,-0.070438889,0.943844339,0.965878998
bli-3,231.3857205,1.743392814,1.540427939,-2.491114197,0.012734318,0.042359858
bli-4,1287.595824,-0.848150155,1.382306761,-0.612675102,0.540091189,0.674307012
bli-6,112766.7688,0.317334064,0.434993589,0.729513807,0.465687425,0.607329898
blos-2,59.14773482,0.447513267,1.574327817,-2.470636329,0.01348729,0.043346075
blos-4,9.141451774,2.636939029,1.173263358,-4.300809273,1.70E-05,0.000617182
blos-7,15.13922872,-0.306332364,1.350995375,-3.160501938,0.001574976,0.015757299
bmk-1,266.5610156,-3.545709473,1.707366527,-2.269081234,0.023263386,0.058977202
bnc-1,42.48606239,1.600943905,1.470203501,-1.842195226,0.065446599,0.134200493
bpl-1,497.2238125,-3.454871066,1.591541817,-2.553272806,0.010671587,0.039709559
bpnt-1,290.9118399,-0.002843496,1.650838423,-1.200637928,0.229891682,0.360203336
bra-1,114.9561534,4.092295744,1.535703734,1.793606176,0.07287605,0.145793975
bra-2,46.96027323,0.750399482,1.481924751,-2.700760721,0.006918109,0.032711475
brap-2,160.0375504,1.192209444,1.40604863,-2.031727129,0.042181288,0.09392103
brd-1,235.0613162,1.141550768,1.662308886,-2.267529985,0.023357869,0.059173647
bre-1,768.6762076,-0.344485153,1.62295399,-1.314106079,0.188810509,0.308675186
bre-3,636.516721,0.359431946,1.763163706,-0.254486499,0.799119733,0.874835511
bre-5,148.1116153,-6.511168254,1.480372303,-4.343114985,1.40E-05,0.000553816
brf-1,95.73361589,-3.217994614,1.508651885,-2.737234552,0.00619581,0.031143039
brp-1,2436.489739,0.418251353,1.039617735,0.40239024,0.687396852,0.793793269
btb-14,1169.305841,-3.720500651,1.526091347,-2.786995183,0.005319927,0.029122446
btb-17,162.3595526,0.778571525,1.630882368,-2.528668163,0.011449622,0.040645807
btb-2,375.5406384,0.533912093,1.598645953,-1.378620059,0.168011929,0.28168292
btb-4,104.928229,-1.466543484,1.582062234,-0.922529143,0.356252636,0.502506251
